85 45 0.045698 -0.170952
85 55 0.017880 -0.160412
85 65 -0.006946 -0.140606
85 75 -0.025365 -0.116750
85 85 -0.036196 -0.092422
85 95 -0.039940 -0.069958
85 105 -0.038185 -0.050700
85 115 -0.032964 -0.035204
85 125 -0.026210 -0.023433
85 135 -0.019414 -0.014962
85 145 -0.013493 -0.009174
85 155 -0.008842 -0.005412
85 165 -0.005485 -0.003080
85 175 -0.003230 -0.001700
85 185 -0.001812 -0.000916
85 195 -0.000971 -0.000488
85 205 -0.000500 -0.000261
85 215 -0.000249 -0.000143
85 225 -0.000121 -0.000081
85 235 -0.000059 -0.000048
85 245 -0.000029 -0.000029
85 255 -0.000015 -0.000018
85 265 -0.000008 -0.000011
85 275 -0.000005 -0.000007
85 285 -0.000003 -0.000004
85 295 -0.000002 -0.000002
85 305 -0.000001 -0.000001
85 315 -0.000001 -0.000000
95 5 0.105878 -0.101726
95 15 0.152160 -0.282631
95 25 0.116614 -0.323752
95 35 0.071319 -0.315782
95 45 0.027275 -0.285948
95 55 -0.010536 -0.246165
95 65 -0.039197 -0.203299
95 75 -0.057439 -0.161648
95 85 -0.065544 -0.123873
95 95 -0.065106 -0.091471
95 105 -0.058566 -0.065048
95 115 -0.048610 -0.044525
95 125 -0.037621 -0.029333
95 135 -0.027330 -0.018608
95 145 -0.018724 -0.011384
95 155 -0.012140 -0.006735
95 165 -0.007473 -0.003873
95 175 -0.004380 -0.002181
95 185 -0.002452 -0.001218
95 195 -0.001318 -0.000684
95 205 -0.000685 -0.000393
95 215 -0.000348 -0.000234
95 225 -0.000176 -0.000145
95 235 -0.000090 -0.000093
95 245 -0.000048 -0.000060
95 255 -0.000027 -0.000039
95 265 -0.000016 -0.000025
95 275 -0.000010 -0.000016
95 285 -0.000006 -0.000009
95 295 -0.000004 -0.000005
95 305 -0.000003 -0.000002
95 315 -0.000001 -0.000000
105 5 0.103117 -0.898682
105 15 0.127682 -0.690722
105 25 0.075282 -0.583011
105 35 0.018849 -0.495898
105 45 -0.030338 -0.414472
105 55 -0.068260 -0.338110
105 65 -0.093420 -0.268574
105 75 -0.105850 -0.207390
105 85 -0.106866 -0.155404
105 95 -0.098882 -0.112799
105 105 -0.084998 -0.079188
105 115 -0.068398 -0.053717
105 125 -0.051782 -0.035205
105 135 -0.037018 -0.022315
105 145 -0.025063 -0.013717
105 155 -0.016113 -0.008218
105 165 -0.009864 -0.004838
105 175 -0.005768 -0.002831
105 185 -0.003237 -0.001672
105 195 -0.001756 -0.001012
105 205 -0.000930 -0.000634
105 215 -0.000489 -0.000412
105 225 -0.000261 -0.000275
105 235 -0.000145 -0.000186
105 245 -0.000085 -0.000126
105 255 -0.000052 -0.000084
105 265 -0.000033 -0.000054
105 275 -0.000022 -0.000034
105 285 -0.000014 -0.000020
105 295 -0.000010 -0.000011
105 305 -0.000006 -0.000004
105 315 -0.000003 -0.000001
115 5 -0.020671 -0.993024
115 15 -0.018184 -0.903061
115 25 -0.045436 -0.770209
115 35 -0.088673 -0.639899
115 45 -0.127722 -0.520908
115 55 -0.155128 -0.415328
115 65 -0.169039 -0.323802
115 75 -0.169880 -0.246318
115 85 -0.159458 -0.182414
115 95 -0.140655 -0.131245
115 105 -0.116983 -0.091607
115 115 -0.091948 -0.061994
115 125 -0.068428 -0.040707
115 135 -0.048305 -0.026002
115 145 -0.032409 -0.016238
115 155 -0.020712 -0.009996
115 165 -0.012647 -0.006137
115 175 -0.007410 -0.003811
115 185 -0.004193 -0.002428
115 195 -0.002316 -0.001599
115 205 -0.001269 -0.001088
115 215 -0.000704 -0.000758
115 225 -0.000405 -0.000533
115 235 -0.000245 -0.000373
115 245 -0.000156 -0.000257
115 255 -0.000103 -0.000173
115 265 -0.000069 -0.000113
115 275 -0.000046 -0.000071
115 285 -0.000031 -0.000042
115 295 -0.000021 -0.000022
115 305 -0.000013 -0.000009
115 315 -0.000006 -0.000001
125 5 -0.042821 -0.997200
125 15 -0.118273 -0.947685
125 25 -0.177324 -0.837081
125 35 -0.220262 -0.704459
125 45 -0.247828 -0.575264
125 55 -0.260536 -0.458600
125 65 -0.259100 -0.357111
125 75 -0.244877 -0.271290
125 85 -0.220181 -0.200742
125 95 -0.188301 -0.144501
125 105 -0.153097 -0.101140
125 115 -0.118322 -0.068889
125 125 -0.086960 -0.045782
125 135 -0.060832 -0.029841
125 145 -0.040569 -0.019234
125 155 -0.025858 -0.012400
125 165 -0.015813 -0.008103
125 175 -0.009336 -0.005431
125 185 -0.005376 -0.003757
125 195 -0.003065 -0.002675
125 205 -0.001767 -0.001941
125 215 -0.001053 -0.001417
125 225 -0.000660 -0.001028
125 235 -0.000434 -0.000734
125 245 -0.000296 -0.000511
125 255 -0.000205 -0.000346
125 265 -0.000142 -0.000226
125 275 -0.000097 -0.000142
125 285 -0.000066 -0.000084
125 295 -0.000044 -0.000044
125 305 -0.000028 -0.000018
125 315 -0.000013 -0.000003
135 5 -0.062276 -0.994409
135 15 -0.210743 -0.915734
135 25 -0.301804 -0.798315
135 35 -0.347690 -0.679270
135 45 -0.367193 -0.564879
135 55 -0.367631 -0.458211
135 65 -0.352115 -0.362024
135 75 -0.323164 -0.278345
135 85 -0.283948 -0.208189
135 95 -0.238470 -0.151543
135 105 -0.191155 -0.107520
135 115 -0.146129 -0.074597
135 125 -0.106526 -0.050894
135 135 -0.074114 -0.034431
135 145 -0.049304 -0.023354
135 155 -0.031469 -0.016074
135 165 -0.019383 -0.011337
135 175 -0.011630 -0.008226
135 185 -0.006898 -0.006118
135 195 -0.004127 -0.004619
135 205 -0.002546 -0.003498
135 215 -0.001647 -0.002626
135 225 -0.001120 -0.001937
135 235 -0.000790 -0.001395
135 245 -0.000566 -0.000976
135 255 -0.000404 -0.000661
135 265 -0.000284 -0.000432
135 275 -0.000196 -0.000270
135 285 -0.000133 -0.000159
135 295 -0.000089 -0.000084
135 305 -0.000057 -0.000034
135 315 -0.000026 -0.000006
145 5 -0.175525 -0.903012
145 15 -0.335017 -0.718257
145 25 -0.403430 -0.636166
145 35 -0.444353 -0.567539
145 45 -0.462373 -0.494308
145 55 -0.458749 -0.416841
145 65 -0.435548 -0.339910
145 75 -0.396100 -0.268336
145 85 -0.344904 -0.205544
145 95 -0.287258 -0.153273
145 105 -0.228609 -0.111786
145 115 -0.173755 -0.080262
145 125 -0.126162 -0.057234
145 135 -0.087631 -0.040964
145 145 -0.058396 -0.029742
145 155 -0.037529 -0.022079
145 165 -0.023465 -0.016795
145 175 -0.014472 -0.013033
145 185 -0.008977 -0.010223
145 195 -0.005725 -0.008018
145 205 -0.003821 -0.006224
145 215 -0.002679 -0.004743
145 225 -0.001950 -0.003527
145 235 -0.001444 -0.002549
145 245 -0.001067 -0.001785
145 255 -0.000775 -0.001208
145 265 -0.000549 -0.000788
145 275 -0.000380 -0.000492
145 285 -0.000258 -0.000289
145 295 -0.000173 -0.000152
145 305 -0.000111 -0.000062
145 315 -0.000050 -0.000010
155 5 -0.159423 -0.106845
155 15 -0.329858 -0.315229
155 25 -0.418664 -0.387816
155 35 -0.480744 -0.404232
155 45 -0.515174 -0.387314
155 55 -0.520747 -0.349200
155 65 -0.499558 -0.299707
155 75 -0.456413 -0.246900
155 85 -0.397824 -0.196673
155 95 -0.331028 -0.152639
155 105 -0.263023 -0.116408
155 115 -0.199660 -0.088085
155 125 -0.144975 -0.066824
155 135 -0.100953 -0.051306
155 145 -0.067737 -0.040114
155 155 -0.044149 -0.031970
155 165 -0.028313 -0.025855
155 175 -0.018198 -0.021044
155 185 -0.011983 -0.017074
155 195 -0.008236 -0.013689
155 205 -0.005943 -0.010766
155 215 -0.004460 -0.008262
155 225 -0.003413 -0.006162
155 235 -0.002610 -0.004455
155 245 -0.001963 -0.003115
155 255 -0.001439 -0.002104
155 265 -0.001024 -0.001368
155 275 -0.000708 -0.000851
155 285 -0.000480 -0.000498
155 295 -0.000321 -0.000262
155 305 -0.000205 -0.000107
155 315 -0.000093 -0.000017
165 5 -0.027917 -0.006606
165 15 -0.198748 -0.092717
165 25 -0.350027 -0.192131
165 35 -0.457477 -0.254465
165 45 -0.523668 -0.279765
165 55 -0.549891 -0.276678
165 65 -0.539735 -0.254757
165 75 -0.499894 -0.222746
165 85 -0.439169 -0.187625
165 95 -0.367071 -0.154168
165 105 -0.292491 -0.125034
165 115 -0.222625 -0.101183
165 125 -0.162305 -0.082428
165 135 -0.113851 -0.067954
165 145 -0.077419 -0.056726
165 155 -0.051647 -0.047765
165 165 -0.034395 -0.040293
165 175 -0.023365 -0.033785
165 185 -0.016511 -0.027947
165 195 -0.012242 -0.022664
165 205 -0.009455 -0.017932
165 215 -0.007468 -0.013792
165 225 -0.005908 -0.010284
165 235 -0.004605 -0.007421
165 245 -0.003497 -0.005174
165 255 -0.002573 -0.003481
165 265 -0.001831 -0.002254
165 275 -0.001264 -0.001397
165 285 -0.000854 -0.000815
165 295 -0.000569 -0.000427
165 305 -0.000363 -0.000174
165 315 -0.000163 -0.000028
175 5 -0.009287 -0.001184
175 15 -0.121137 -0.031774
175 25 -0.273293 -0.094592
175 35 -0.407268 -0.156253
175 45 -0.502191 -0.198426
175 55 -0.551707 -0.217742
175 65 -0.557228 -0.217874
175 75 -0.525693 -0.204951
175 85 -0.467414 -0.185065
175 95 -0.393879 -0.163007
175 105 -0.315835 -0.141861
175 115 -0.241905 -0.123142
175 125 -0.177830 -0.107215
175 135 -0.126375 -0.093753
175 145 -0.087792 -0.082140
175 155 -0.060604 -0.071750
175 165 -0.042454 -0.062110
175 175 -0.030807 -0.052962
175 185 -0.023423 -0.044250
175 195 -0.018584 -0.036068
175 205 -0.015129 -0.028583
175 215 -0.012375 -0.021966
175 225 -0.009993 -0.016340
175 235 -0.007870 -0.011749
175 245 -0.006001 -0.008157
175 255 -0.004416 -0.005462
175 265 -0.003136 -0.003519
175 275 -0.002158 -0.002170
175 285 -0.001452 -0.001261
175 295 -0.000963 -0.000658
175 305 -0.000613 -0.000267
175 315 -0.000275 -0.000044
185 5 -0.003464 -0.000782
185 15 -0.082902 -0.016561
185 25 -0.216733 -0.055991
185 35 -0.355458 -0.105866
185 45 -0.466902 -0.150575
185 55 -0.535083 -0.181652
185 65 -0.556197 -0.197461
185 75 -0.535234 -0.200437
185 85 -0.482619 -0.194566
185 95 -0.410999 -0.183696
185 105 -0.332573 -0.170694
185 115 -0.257226 -0.157259
185 125 -0.191576 -0.144113
185 135 -0.138863 -0.131341
185 145 -0.099482 -0.118731
185 155 -0.071883 -0.106036
185 165 -0.053523 -0.093137
185 175 -0.041660 -0.080112
185 185 -0.033885 -0.067222
185 195 -0.028384 -0.054852
185 205 -0.023984 -0.043413
185 215 -0.020061 -0.033264
185 225 -0.016387 -0.024639
185 235 -0.012964 -0.017624
185 245 -0.009889 -0.012165
185 255 -0.007261 -0.008095
185 265 -0.005137 -0.005184
185 275 -0.003518 -0.003177
185 285 -0.002354 -0.001835
185 295 -0.001554 -0.000954
185 305 -0.000984 -0.000386
185 315 -0.000441 -0.000063
195 5 0.001081 -0.001069
195 15 -0.058635 -0.013839
195 25 -0.174743 -0.044198
195 35 -0.308488 -0.086678
195 45 -0.426345 -0.131098
195 55 -0.506711 -0.169064
195 65 -0.540799 -0.196363
195 75 -0.530640 -0.212500
195 85 -0.485618 -0.219188
195 95 -0.418625 -0.218879
195 105 -0.342701 -0.213795
195 115 -0.268657 -0.205500
195 125 -0.203830 -0.194871
195 135 -0.151877 -0.182294
195 145 -0.113334 -0.167913
195 155 -0.086582 -0.151860
195 165 -0.068898 -0.134410
195 175 -0.057335 -0.116046
195 185 -0.049330 -0.097443
195 195 -0.043009 -0.079377
195 205 -0.037248 -0.062599
195 215 -0.031564 -0.047720
195 225 -0.025920 -0.035126
195 235 -0.020514 -0.024949
195 245 -0.015609 -0.017090
195 255 -0.011413 -0.011282
195 265 -0.008032 -0.007167
195 275 -0.005469 -0.004360
195 285 -0.003637 -0.002501
195 295 -0.002386 -0.001293
195 305 -0.001504 -0.000522
195 315 -0.000673 -0.000085
205 5 0.006587 -0.001501
205 15 -0.037419 -0.015154
205 25 -0.138245 -0.044180
205 35 -0.263846 -0.085221
205 45 -0.382252 -0.131365
205 55 -0.469586 -0.175496
205 65 -0.513641 -0.212583
205 75 -0.513624 -0.240296
205 85 -0.477325 -0.258466
205 95 -0.417163 -0.268129
205 105 -0.346419 -0.270674
205 115 -0.276415 -0.267320
205 125 -0.214974 -0.258933
205 135 -0.166056 -0.246074
205 145 -0.130276 -0.229171
205 155 -0.105910 -0.208706
205 165 -0.090013 -0.185372
205 175 -0.079402 -0.160138
205 185 -0.071352 -0.134205
205 195 -0.063962 -0.108870
205 205 -0.056240 -0.085342
205 215 -0.047962 -0.064566
205 225 -0.039414 -0.047110
205 235 -0.031108 -0.033139
205 245 -0.023554 -0.022470
205 255 -0.017117 -0.014682
205 265 -0.011965 -0.009233
205 275 -0.008088 -0.005562
205 285 -0.005339 -0.003163
205 295 -0.003479 -0.001624
205 305 -0.002180 -0.000652
205 315 -0.000973 -0.000106
215 5 0.013607 -0.001936
215 15 -0.014917 -0.017733
215 25 -0.101418 -0.048928
215 35 -0.217660 -0.092416
215 45 -0.333439 -0.142753
215 55 -0.424249 -0.193791
215 65 -0.475852 -0.240296
215 75 -0.485208 -0.278836
215 85 -0.458407 -0.307826
215 95 -0.406958 -0.327058
215 105 -0.343886 -0.337065
215 115 -0.280637 -0.338610
215 125 -0.225267 -0.332406
215 135 -0.181890 -0.319053
215 145 -0.151105 -0.299145
215 155 -0.130982 -0.273453
215 165 -0.118253 -0.243098
215 175 -0.109407 -0.209617
215 185 -0.101511 -0.174881
215 195 -0.092674 -0.140878
215 205 -0.082153 -0.109418
215 215 -0.070155 -0.081868
215 225 -0.057478 -0.058991
215 235 -0.045107 -0.040942
215 245 -0.033906 -0.027378
215 255 -0.024441 -0.017643
215 265 -0.016941 -0.010947
215 275 -0.011354 -0.006512
215 285 -0.007431 -0.003662
215 295 -0.004803 -0.001862
215 305 -0.002991 -0.000743
215 315 -0.001330 -0.000120
225 5 0.022086 -0.002278
225 15 0.010195 -0.020118
225 25 -0.061693 -0.054229
225 35 -0.167574 -0.101427
225 45 -0.278697 -0.156920
225 55 -0.370617 -0.215092
225 65 -0.427976 -0.270613
225 75 -0.446058 -0.319307
225 85 -0.429350 -0.358521
225 95 -0.388216 -0.386999
225 105 -0.335073 -0.404467
225 115 -0.281177 -0.411168
225 125 -0.234597 -0.407522
225 135 -0.199461 -0.393985
225 145 -0.176216 -0.371140
225 155 -0.162563 -0.339920
225 165 -0.154710 -0.301850
225 175 -0.148630 -0.259135
225 185 -0.141086 -0.214515
225 195 -0.130235 -0.170896
225 205 -0.115758 -0.130868
225 215 -0.098558 -0.096299
225 225 -0.080214 -0.068118
225 235 -0.062397 -0.046362
225 245 -0.046438 -0.030393
225 255 -0.033128 -0.019207
225 265 -0.022725 -0.011696
225 275 -0.015075 -0.006838
225 285 -0.009770 -0.003786
225 295 -0.006257 -0.001900
225 305 -0.003867 -0.000750
225 315 -0.001713 -0.000120
235 5 0.031497 -0.002411
235 15 0.037304 -0.021086
235 25 -0.019241 -0.056626
235 35 -0.113617 -0.106164
235 45 -0.218343 -0.165485
235 55 -0.309423 -0.229377
235 65 -0.370976 -0.292439
235 75 -0.397068 -0.349944
235 85 -0.390738 -0.398393
235 95 -0.361093 -0.435648
235 105 -0.319712 -0.460688
235 115 -0.277450 -0.473178
235 125 -0.242256 -0.473072
235 135 -0.218171 -0.460424
235 145 -0.205341 -0.435507
235 155 -0.200833 -0.399186
235 165 -0.199972 -0.353323
235 175 -0.197881 -0.300929
235 185 -0.190834 -0.245907
235 195 -0.177095 -0.192407
235 205 -0.157055 -0.144035
235 215 -0.132728 -0.103210
235 225 -0.106869 -0.070903
235 235 -0.082091 -0.046798
235 245 -0.060289 -0.029744
235 255 -0.042446 -0.018237
235 265 -0.028750 -0.010790
235 275 -0.018846 -0.006141
235 285 -0.012077 -0.003318
235 295 -0.007655 -0.001631
235 305 -0.004691 -0.000633
235 315 -0.002067 -0.000100
245 5 0.040791 -0.002198
245 15 0.064133 -0.019410
245 25 0.023312 -0.052904
245 35 -0.058387 -0.100954
245 45 -0.154878 -0.160353
245 55 -0.243030 -0.226488
245 65 -0.306952 -0.294033
245 75 -0.339882 -0.357868
245 85 -0.343576 -0.413825
245 95 -0.325846 -0.459020
245 105 -0.297309 -0.491745
245 115 -0.268334 -0.511032
245 125 -0.246754 -0.516160
245 135 -0.236531 -0.506394
245 145 -0.237365 -0.481214
245 155 -0.245271 -0.441010
245 165 -0.254072 -0.387854
245 175 -0.257448 -0.325794
245 185 -0.250879 -0.260368
245 195 -0.232841 -0.197488
245 205 -0.204938 -0.142094
245 215 -0.170975 -0.097140
245 225 -0.135463 -0.063313
245 235 -0.102251 -0.039511
245 245 -0.073792 -0.023707
245 255 -0.051098 -0.013720
245 265 -0.034087 -0.007669
245 275 -0.022036 -0.004131
245 285 -0.013944 -0.002117
245 295 -0.008738 -0.000990
245 305 -0.005303 -0.000367
245 315 -0.002322 -0.000056
255 5 0.048364 -0.001501
255 15 0.086940 -0.014019
255 25 0.061268 -0.040454
255 35 -0.006770 -0.081317
255 45 -0.092949 -0.135100
255 55 -0.175607 -0.198206
255 65 -0.239403 -0.265656
255 75 -0.277152 -0.332149
255 85 -0.289509 -0.393020
255 95 -0.283000 -0.444786
255 105 -0.267242 -0.485147
255 115 -0.252174 -0.512498
255 125 -0.245735 -0.525233
255 135 -0.252051 -0.521306
255 145 -0.270300 -0.498616
255 155 -0.294788 -0.456364
255 165 -0.316738 -0.396621
255 175 -0.327362 -0.324896
255 185 -0.320848 -0.249190
255 195 -0.296131 -0.178017
255 205 -0.256924 -0.118125
255 215 -0.209999 -0.072839
255 225 -0.162486 -0.041854
255 235 -0.119710 -0.022471
255 245 -0.084432 -0.011266
255 255 -0.057270 -0.005235
255 265 -0.037517 -0.002209
255 275 -0.023874 -0.000803
255 285 -0.014899 -0.000213
255 295 -0.009222 -0.000007
255 305 -0.005537 0.000032
255 315 -0.002402 0.000010
265 5 0.052191 -0.000248
265 15 0.101068 -0.004486
265 25 0.088721 -0.018371
265 35 0.034965 -0.045727
265 45 -0.038631 -0.087427
265 55 -0.112651 -0.141363
265 65 -0.172982 -0.203254
265 75 -0.212476 -0.267879
265 85 -0.230909 -0.330283
265 95 -0.233550 -0.386569
265 105 -0.229008 -0.434033
265 115 -0.226979 -0.470602
265 125 -0.236046 -0.493745
265 135 -0.261240 -0.499512
265 145 -0.301441 -0.482930
265 155 -0.348181 -0.440673
265 165 -0.388061 -0.374473
265 175 -0.408064 -0.292166
265 185 -0.400371 -0.205626
265 195 -0.364842 -0.127342
265 205 -0.308945 -0.066662
265 215 -0.244544 -0.026829
265 225 -0.182700 -0.005052
265 235 -0.130139 0.004406
265 245 -0.089084 0.007004
265 255 -0.058915 0.006496
265 265 -0.037793 0.004970
265 275 -0.023634 0.003395
265 285 -0.014534 0.002110
265 295 -0.008880 0.001162
265 305 -0.005266 0.000498
265 315 -0.002257 0.000086
275 5 0.050301 0.001457
275 15 0.102177 0.008244
275 25 0.100145 0.011054
275 35 0.060759 0.002175
275 45 0.001962 -0.022008
275 55 -0.059948 -0.061237
275 65 -0.112823 -0.112273
275 75 -0.150088 -0.170272
275 85 -0.170905 -0.230230
275 95 -0.179300 -0.288058
275 105 -0.182788 -0.340977
275 115 -0.190972 -0.386966
275 125 -0.213985 -0.423108
275 135 -0.259560 -0.443243
275 145 -0.327517 -0.437415
275 155 -0.404895 -0.396940
275 165 -0.469583 -0.322684
275 175 -0.501446 -0.226771
275 185 -0.489928 -0.127110
